SEAWEA_ID,id,reservoir_name,dam_name,station_name,station_type,country,commission_year,status,dam_height_m,dam_length_m,max_area_km2,min_area_km2,normal_area_km2,max_capacity_mcm,min_capacity_mcm,normal_capacity_mcm,average_depth_m,dam_crest_elevation_m,reservoir_normal_elevation_m,reservoir_minimum_elevation_m,water_head_m,design_flow_m3s,power_mw,main_use,second_use,longitude,latitude,dynamic_id,id_SOURCE,id_SOURCE_ID,id_SOURCE_MODIFIED,id_SOURCE_MODIFIED_REASON,reservoir_name_SOURCE,reservoir_name_SOURCE_ID,reservoir_name_SOURCE_MODIFIED,reservoir_name_SOURCE_MODIFIED_REASON,dam_name_SOURCE,dam_name_SOURCE_ID,dam_name_SOURCE_MODIFIED,dam_name_SOURCE_MODIFIED_REASON,station_name_SOURCE,station_name_SOURCE_ID,station_name_SOURCE_MODIFIED,station_name_SOURCE_MODIFIED_REASON,station_type_SOURCE,station_type_SOURCE_ID,station_type_SOURCE_MODIFIED,station_type_SOURCE_MODIFIED_REASON,country_SOURCE,country_SOURCE_ID,country_SOURCE_MODIFIED,country_SOURCE_MODIFIED_REASON,commission_year_SOURCE,commission_year_SOURCE_ID,commission_year_SOURCE_MODIFIED,commission_year_SOURCE_MODIFIED_REASON,status_SOURCE,status_SOURCE_ID,status_SOURCE_MODIFIED,status_SOURCE_MODIFIED_REASON,dam_height_m_SOURCE,dam_height_m_SOURCE_ID,dam_height_m_SOURCE_MODIFIED,dam_height_m_SOURCE_MODIFIED_REASON,dam_length_m_SOURCE,dam_length_m_SOURCE_ID,dam_length_m_SOURCE_MODIFIED,dam_length_m_SOURCE_MODIFIED_REASON,max_area_km2_SOURCE,max_area_km2_SOURCE_ID,max_area_km2_SOURCE_MODIFIED,max_area_km2_SOURCE_MODIFIED_REASON,min_area_km2_SOURCE,min_area_km2_SOURCE_ID,min_area_km2_SOURCE_MODIFIED,min_area_km2_SOURCE_MODIFIED_REASON,normal_area_km2_SOURCE,normal_area_km2_SOURCE_ID,normal_area_km2_SOURCE_MODIFIED,normal_area_km2_SOURCE_MODIFIED_REASON,max_capacity_mcm_SOURCE,max_capacity_mcm_SOURCE_ID,max_capacity_mcm_SOURCE_MODIFIED,max_capacity_mcm_SOURCE_MODIFIED_REASON,min_capacity_mcm_SOURCE,min_capacity_mcm_SOURCE_ID,min_capacity_mcm_SOURCE_MODIFIED,min_capacity_mcm_SOURCE_MODIFIED_REASON,normal_capacity_mcm_SOURCE,normal_capacity_mcm_SOURCE_ID,normal_capacity_mcm_SOURCE_MODIFIED,normal_capacity_mcm_SOURCE_MODIFIED_REASON,average_depth_m_SOURCE,average_depth_m_SOURCE_ID,average_depth_m_SOURCE_MODIFIED,average_depth_m_SOURCE_MODIFIED_REASON,dam_crest_elevation_m_SOURCE,dam_crest_elevation_m_SOURCE_ID,dam_crest_elevation_m_SOURCE_MODIFIED,dam_crest_elevation_m_SOURCE_MODIFIED_REASON,reservoir_normal_elevation_m_SOURCE,reservoir_normal_elevation_m_SOURCE_ID,reservoir_normal_elevation_m_SOURCE_MODIFIED,reservoir_normal_elevation_m_SOURCE_MODIFIED_REASON,reservoir_minimum_elevation_m_SOURCE,reservoir_minimum_elevation_m_SOURCE_ID,reservoir_minimum_elevation_m_SOURCE_MODIFIED,reservoir_minimum_elevation_m_SOURCE_MODIFIED_REASON,water_head_m_SOURCE,water_head_m_SOURCE_ID,water_head_m_SOURCE_MODIFIED,water_head_m_SOURCE_MODIFIED_REASON,design_flow_m3s_SOURCE,design_flow_m3s_SOURCE_ID,design_flow_m3s_SOURCE_MODIFIED,design_flow_m3s_SOURCE_MODIFIED_REASON,power_mw_SOURCE,power_mw_SOURCE_ID,power_mw_SOURCE_MODIFIED,power_mw_SOURCE_MODIFIED_REASON,main_use_SOURCE,main_use_SOURCE_ID,main_use_SOURCE_MODIFIED,main_use_SOURCE_MODIFIED_REASON,second_use_SOURCE,second_use_SOURCE_ID,second_use_SOURCE_MODIFIED,second_use_SOURCE_MODIFIED_REASON,longitude_SOURCE,longitude_SOURCE_ID,latitude_SOURCE,latitude_SOURCE_ID,dynamic_id_SOURCE,dynamic_id_SOURCE_ID,dup_group
11,28,SEAWEA_UNKNOWN,Diqing Luoma,Yunnan Diqing Luoma Hydroelectric,Run of River,China,2010,Operational,-99.0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,75.0,-999.9,60.0,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,98.9508,27.9014,,SEAWEA25,28,False,,SEAWEA25,28,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,28,False,,SEAWEA25,28,False,,GloHydroRes24,GHR02464,False,,GloHydroRes24,GHR02464,,,GloHydroRes24,GHR02464,False,,SEAWEA25,28,True,Based on commission year,GHDMulSource23,2450,False,,SEAWEA25,28,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,28,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,28,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,28,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,28,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,28,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,28,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,28,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,28,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,28,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,28,True,SEAWEA_NORMALIZE_TYPE,GloHydroRes24,GHR02464,False,,SEAWEA25,28,True,SEAWEA_NORMALIZE_TYPE,GloHydroRes24,GHR02464,False,,SEAWEA25,28,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,28,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,28,SEAWEA25,28,SEAWEA25,28,
12,30,Nam Tha 1,Nam Tha 1,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Laos,2019,Operational,93.6,349.2,32.58300546,16.9965072,27.695554641,764.6797338,273.03249,649.97777373,-999.9,-999.9,-999.9,438.6779325,-999.9,-999.9,168.0,Hydropower,SEAWEA_UNKNOWN,100.901111,20.245833,121.0,SEAWEA25,30,False,,SEAWEA25,30,False,,SEAWEA25,30,False,,SEAWEA25,30,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,30,True,SEAWEA_NORMALIZE_TYPE,Laos25,7,,,Laos25,7,False,,Laos25,7,,,Laos25,7,False,,GDAT23,13602,False,,MSEARes24,121,False,,MSEARes24,121,False,,MSEARes24,121,True,max_area*0.85,MSEARes24,121,False,,MSEARes24,121,False,,MSEARes24,121,True,max_capacity*0.85,SEAWEA25,30,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,30,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,30,True,SEAWEA_NORMALIZE_TYPE,MSEARes24,121,False,,SEAWEA25,30,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,30,True,SEAWEA_NORMALIZE_TYPE,Laos25,7,False,,GDAT23,13602,False,,SEAWEA25,30,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,30,SEAWEA25,30,MSEARes24,121,
13,31,Nanhe 1,Yun County Nan River,Yunnan Yun County Nan River,Run of River,China,2009,Operational,56.8,147.9,-999.9,-999.9,5.07,11.36,-999.9,10.08,-999.9,-999.9,-999.9,-999.9,70.0,-999.9,40.0,Hydropower,SEAWEA_UNKNOWN,100.0121484,24.3424683,,SEAWEA25,31,False,,MKD24,121,False,,SEAWEA25,31,False,,SEAWEA25,31,False,,GloHydroRes24,GHR02527,False,,GloHydroRes24,GHR02527,,,GloHydroRes24,GHR02527,False,,MKD24,121,,,GDAT23,6581,False,,GDAT23,6581,False,,SEAWEA25,31,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,31,True,SEAWEA_NORMALIZE_TYPE,GloHydroRes24,GHR02527,False,,GDAT23,6581,False,,SEAWEA25,31,True,SEAWEA_NORMALIZE_TYPE,GloHydroRes24,GHR02527,False,,SEAWEA25,31,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,31,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,31,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,31,True,SEAWEA_NORMALIZE_TYPE,GloHydroRes24,GHR02527,False,,SEAWEA25,31,True,SEAWEA_NORMALIZE_TYPE,GloHydroRes24,GHR02527,False,,GDAT23,6581,False,,SEAWEA25,31,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,31,SEAWEA25,31,SEAWEA25,31,
14,32,Nam San 3B,Nam San 3B,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Laos,2015,Operational,45.0,-999.9,-999.9,-999.9,0.7,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,45.0,Hydropower,SEAWEA_UNKNOWN,103.6201,19.0849,,SEAWEA25,32,False,,SEAWEA25,32,False,,SEAWEA25,32,False,,SEAWEA25,32,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,32,True,SEAWEA_NORMALIZE_TYPE,Laos25,53,,,Laos25,53,False,,Laos25,53,,,MKD24,233,False,,SEAWEA25,32,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,32,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,32,True,SEAWEA_NORMALIZE_TYPE,MKD24,233,False,,SEAWEA25,32,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,32,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,32,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,32,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,32,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,32,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,32,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,32,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,32,True,SEAWEA_NORMALIZE_TYPE,Laos25,53,False,,GDAT23,13576,False,,SEAWEA25,32,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,32,SEAWEA25,32,SEAWEA25,32,
15,33,Nam Emoun Dam,SEAWEA_UNKNOWN,Nam Emoun,Canal,Laos,2024,Operational,27.6,87.25,-999.9,-999.9,0.18,-999.9,-999.9,0.94,-999.9,792.2,-999.9,780.0,397.0,37.0,129.0,Hydropower,SEAWEA_UNKNOWN,107.026389,15.555278,,SEAWEA25,33,False,,SEAWEA25,33,False,,SEAWEA25,33,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,33,False,,SEAWEA25,33,False,,Laos25,85,,,Laos25,85,False,,Laos25,85,,,Laos25,85,False,,Laos25,85,False,,SEAWEA25,33,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,33,True,SEAWEA_NORMALIZE_TYPE,Laos25,85,False,,SEAWEA25,33,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,33,True,SEAWEA_NORMALIZE_TYPE,Laos25,85,False,,SEAWEA25,33,True,SEAWEA_NORMALIZE_TYPE,Laos25,85,False,,SEAWEA25,33,True,SEAWEA_NORMALIZE_TYPE,Laos25,85,False,,Laos25,85,False,,Laos25,85,False,,Laos25,85,False,,MKD24,307,False,,SEAWEA25,33,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,33,SEAWEA25,33,SEAWEA25,33,
16,34,Laoyinyan,Laoyinyan,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,China,1997,Operational,4.23,-999.9,-999.9,-999.9,-999.9,1092.0,-999.9,10.92,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,16.0,Hydropower,SEAWEA_UNKNOWN,99.81754,24.469128,,SEAWEA25,34,False,,SEAWEA25,34,False,,SEAWEA25,34,False,,SEAWEA25,34,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,34,True,SEAWEA_NORMALIZE_TYPE,GDAT23,6594,,,GDAT23,6594,False,,MKD24,115,,,GDAT23,6594,False,,SEAWEA25,34,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,34,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,34,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,34,True,SEAWEA_NORMALIZE_TYPE,GDAT23,6594,False,,SEAWEA25,34,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,34,False,,SEAWEA25,34,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,34,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,34,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,34,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,34,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,34,True,SEAWEA_NORMALIZE_TYPE,GDAT23,6594,False,,GDAT23,6594,False,,SEAWEA25,34,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,34,SEAWEA25,34,SEAWEA25,34,
17,35,Dak E Mule,Dak E Mule,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Laos,2018,Cancelled,103.2,622.0,-999.9,-999.9,9.6,-999.9,-999.9,243.1,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,105.0,Hydropower,SEAWEA_UNKNOWN,107.071555,15.554859,,SEAWEA25,35,False,,SEAWEA25,35,False,,SEAWEA25,35,False,,SEAWEA25,35,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,35,True,SEAWEA_NORMALIZE_TYPE,GDAT23,13536,,,GDAT23,13536,False,,SEAWEA25,35,,,GDAT23,13536,False,,GDAT23,13536,False,,SEAWEA25,35,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,35,True,SEAWEA_NORMALIZE_TYPE,MKD24,251,False,,SEAWEA25,35,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,35,True,SEAWEA_NORMALIZE_TYPE,MKD24,251,False,,SEAWEA25,35,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,35,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,35,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,35,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,35,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,35,True,SEAWEA_NORMALIZE_TYPE,GDAT23,13536,False,,GDAT23,13536,False,,SEAWEA25,35,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,35,SEAWEA25,35,SEAWEA25,35,
18,36,Krong No 2 (Th·__y __i·_án Krong No 2),SEAWEA_UNKNOWN,Krong No 2 ,SEAWEA_UNKNOWN,Vietnam,2017,Operational,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.3,15.1,-999.9,-999.9,-999.9,-999.9,-999.9,30.0,Hydropower,SEAWEA_UNKNOWN,108.355833,12.254167,,SEAWEA25,36,False,,SEAWEA25,36,False,,SEAWEA25,36,True,SEAWEA_NORMALIZE_TYPE,OperVietAlan24,247,False,,SEAWEA25,36,True,SEAWEA_NORMALIZE_TYPE,GDWres24,40278,,,GDWres24,40278,False,,OperVietAlan24,247,,,GDWbar24,40278,False,,GDWbar24,40278,False,,GDWbar24,40278,False,,GDWbar24,40278,False,,GDWbar24,40278,False,,GDWbar24,40278,False,,GDWbar24,40278,False,,MKD24,371,False,,GDWres24,40278,False,,SEAWEA25,36,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,36,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,36,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,36,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,36,True,SEAWEA_NORMALIZE_TYPE,OperVietAlan24,247,False,,MKD24,371,False,,SEAWEA25,36,True,SEAWEA_NORMALIZE_TYPE,SEAWEA25,36,SEAWEA25,36,SEAWEA25,36,
19,342,Nam Ngum 1,Nam Ngum,Nam Ngum 1,Storage,Laos,1972,Operational,75.0,468.0,502.2793384,320.0,370.0,7030.0,4700.0,7030.0,16.1,-999.9,212.0,181.4126742,45.5,-999.9,155.0,Hydropower,SEAWEA_UNKNOWN,102.5491,18.531233,110.0,GDWres24,342,False,,Laos25,42,False,,GDWres24,342,False,,GloHydroRes24,GHR04065,False,,GloHydroRes24,GHR04065,False,,GDWres24,342,,,GDWres24,342,False,,Laos25,42,,,GDWres24,342,False,,GDWres24,342,False,,MSEARes24,110,False,,GDWres24,342,False,,GDWres24,342,False,,GDWres24,342,True,normal_capacity,GDWres24,342,False,,GDWres24,342,False,,GDWres24,342,False,,GDWres24,342,True,SEAWEA_NORMALIZE_TYPE,Laos25,42,False,,MSEARes24,110,False,,Laos25,42,False,,GDWres24,342,True,SEAWEA_NORMALIZE_TYPE,GloHydroRes24,GHR04065,False,,GDWres24,342,False,,GDWres24,342,True,SEAWEA_NORMALIZE_TYPE,GDWres24,342,GDWres24,342,MSEARes24,110,
20,349,Ubol Ratana,Ubol Ratana,SEAWEA_UNKNOWN,Storage,Thailand,1966,Operational,35.0,880.0,410.0,300.0,410.0,2300.0,1761.0,2263.0,7.4,-999.9,-999.9,168.544793,-99.0,-999.9,25.2,Irrigation,Irrigation,102.617817,16.772725,171.0,GDWres24,349,False,,GDWres24,349,False,,GDWres24,349,False,,GDWres24,349,True,SEAWEA_NORMALIZE_TYPE,GHDMulSource23,6579,False,,GDWres24,349,,,GDWres24,349,False,,MSEARes24,171,,,GDWres24,349,False,,GDWres24,349,False,,GDWres24,349,True,normal_area,GDWres24,349,False,,GDWres24,349,False,,GDWres24,349,False,,GDWres24,349,False,,GDWres24,349,False,,GDWres24,349,False,,GDWres24,349,True,SEAWEA_NORMALIZE_TYPE,GDWres24,349,True,SEAWEA_NORMALIZE_TYPE,MSEARes24,171,False,,GHDMulSource23,6579,False,,GDWres24,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0325,2,False,,GDWres24,349,False,,MKD24,469,False,,GDWres24,349,GDWres24,349,MSEARes24,171,
21,350,Lam Pao,Lam Pao,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,1969,Operational,33.0,7800.0,300.0,119.5587366,240.0,2450.0,1400.0,1430.0,7.1,-999.9,-999.9,161.0606153,-999.9,-999.9,-99.0,Irrigation,SEAWEA_UNKNOWN,103.453125,16.603534,75.0,GDWres24,350,False,,GDWres24,350,False,,GDWres24,350,False,,GDWres24,350,True,SEAWEA_NORMALIZE_TYPE,GDWres24,350,True,SEAWEA_NORMALIZE_TYPE,GDWres24,350,,,GDWres24,350,False,,MSEARes24,75,,,GDWres24,350,False,,GDWres24,350,False,,GDWres24,350,False,,MSEARes24,75,False,,GDWres24,350,False,,Thaidam0125,39,False,,GDWres24,350,False,,GDWres24,350,False,,GDWres24,350,False,,GDWres24,350,True,SEAWEA_NORMALIZE_TYPE,GDWres24,350,True,SEAWEA_NORMALIZE_TYPE,MSEARes24,75,False,,GDWres24,350,True,SEAWEA_NORMALIZE_TYPE,GDWres24,350,True,SEAWEA_NORMALIZE_TYPE,GDWbar24,350,False,,GDWres24,350,False,,GDWres24,350,True,SEAWEA_NORMALIZE_TYPE,GDWres24,350,GDWres24,350,MSEARes24,75,
22,358,Noi,Sirindhorn,SEAWEA_UNKNOWN,Storage,Thailand,1971,Operational,42.0,940.0,288.3,230.0,288.3,2000.0,1135.0,1966.0,8.5,-999.9,-999.9,137.4859969,-99.0,-999.9,36.0,Hydropower,Irrigation,105.430544,15.205083,150.0,GDWres24,358,False,,GDWres24,358,False,,GDWres24,358,False,,GDWres24,358,True,SEAWEA_NORMALIZE_TYPE,GHDMulSource23,6591,False,,GDWres24,358,,,GDWres24,358,False,,MSEARes24,150,,,GDWres24,358,False,,GDWres24,358,False,,GDWres24,358,True,normal_area,GDWres24,358,False,,GDWres24,358,False,,GDWres24,358,False,,GDWres24,358,False,,GDWres24,358,False,,GDWres24,358,False,,GDWres24,358,True,SEAWEA_NORMALIZE_TYPE,GDWres24,358,True,SEAWEA_NORMALIZE_TYPE,MSEARes24,150,False,,GHDMulSource23,6591,False,,GDWres24,358,True,SEAWEA_NORMALIZE_TYPE,Thaidam0325,3,False,,GDWres24,358,False,,MKD24,473,False,,GDWres24,358,GDWres24,358,MSEARes24,150,
23,1785,Manwan,Manwan,Manwan,Storage,China,1995,Operational,126.0,418.0,25.22459534,19.95166896,21.440906039,732.8967879,555.9123374,622.962269715,25.0,-999.9,-999.9,992.2870498,69.3,-999.9,1605.0,Hydropower,SEAWEA_UNKNOWN,100.448067,24.623123,92.0,GDWres24,1785,False,,MSEARes24,92,False,,GDWres24,1785,False,,GloHydroRes24,GHR02075,False,,GloHydroRes24,GHR02075,False,,GDWres24,1785,,,GDWres24,1785,False,,MSEARes24,92,,,GDWres24,1785,False,,GDAT23,6605,False,,MSEARes24,92,False,,MSEARes24,92,False,,MSEARes24,92,True,max_area*0.85,MSEARes24,92,False,,MSEARes24,92,False,,MSEARes24,92,True,max_capacity*0.85,GDWres24,1785,False,,GDWres24,1785,True,SEAWEA_NORMALIZE_TYPE,GDWres24,1785,True,SEAWEA_NORMALIZE_TYPE,MSEARes24,92,False,,GloHydroRes24,GHR02075,False,,GDWres24,1785,True,SEAWEA_NORMALIZE_TYPE,GloHydroRes24,GHR02075,False,,GDAT23,6605,False,,GDWres24,1785,True,SEAWEA_NORMALIZE_TYPE,GDWres24,1785,GDWres24,1785,MSEARes24,92,
24,1904,Nong Han Lake,Nong Han Lake,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,-99,Potential,-99.0,-99.0,-99.0,-99.0,100.0,1873.9,-99.0,300.0,4.1,-999.9,-999.9,-999.9,-999.9,-999.9,-99.0,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.262951,17.148796,,GDWres24,1904,False,,GDWres24,1904,False,,GDAT23,14731,False,,GDWres24,1904,True,SEAWEA_NORMALIZE_TYPE,GDWres24,1904,True,SEAWEA_NORMALIZE_TYPE,GDWres24,1904,,,GDWbar24,1904,False,,GDWres24,1904,True,Based on commission year,GDWbar24,1904,False,,GDWbar24,1904,False,,GDWbar24,1904,False,,GDWbar24,1904,False,,GDWres24,1904,False,,GDAT23,14731,False,,GDWbar24,1904,False,,GDWres24,1904,False,,GDWres24,1904,False,,GDWres24,1904,True,SEAWEA_NORMALIZE_TYPE,GDWres24,1904,True,SEAWEA_NORMALIZE_TYPE,GDWres24,1904,True,SEAWEA_NORMALIZE_TYPE,GDWres24,1904,True,SEAWEA_NORMALIZE_TYPE,GDWres24,1904,True,SEAWEA_NORMALIZE_TYPE,GDWbar24,1904,False,,GDWres24,1904,True,SEAWEA_NORMALIZE_TYPE,GDWres24,1904,True,SEAWEA_NORMALIZE_TYPE,GDWres24,1904,GDWres24,1904,GDWres24,1904,
25,1906,Nam Pung,Nam Pung,SEAWEA_UNKNOWN,Storage,Thailand,1965,Operational,40.0,1719.0,21.0,0.3,21.0,165.5,156.8,165.5,10.5,-999.9,-999.9,275.6858856,-99.0,-999.9,6.3,Hydropower,SEAWEA_UNKNOWN,103.976042,16.972114,120.0,GDWres24,1906,False,,MSEARes24,120,False,,GDWres24,1906,False,,GDWres24,1906,True,SEAWEA_NORMALIZE_TYPE,GHDMulSource23,6578,False,,GDWres24,1906,,,GDWres24,1906,False,,MSEARes24,120,,,GDWres24,1906,False,,GDWres24,1906,False,,GDWres24,1906,True,normal_area,GDWres24,1906,False,,GDWres24,1906,False,,GDWres24,1906,True,normal_capacity,GDWres24,1906,False,,GDWres24,1906,False,,GDWres24,1906,False,,GDWres24,1906,True,SEAWEA_NORMALIZE_TYPE,GDWres24,1906,True,SEAWEA_NORMALIZE_TYPE,MSEARes24,120,False,,GHDMulSource23,6578,False,,GDWres24,1906,True,SEAWEA_NORMALIZE_TYPE,GDAT23,14571,False,,GDWres24,1906,False,,GDWres24,1906,True,SEAWEA_NORMALIZE_TYPE,GDWres24,1906,GDWres24,1906,MSEARes24,120,
26,1920,Pak Mun,Pak Mun,Pak Mun,Run of River,Thailand,1990,Operational,17.0,324.0,73.68412589,38.72279491,62.6315070065,229.0,118.0,229.0,2.6,-999.9,-999.9,110.3774448,11.6,-999.9,136.0,Hydropower,Irrigation,105.467708,15.279676,131.0,GDWres24,1920,False,,MSEARes24,131,False,,GDWres24,1920,False,,GloHydroRes24,GHR06182,False,,GloHydroRes24,GHR06182,False,,GDWres24,1920,,,GDWres24,1920,False,,MSEARes24,131,,,GDWres24,1920,False,,GDWres24,1920,False,,MSEARes24,131,False,,MSEARes24,131,False,,MSEARes24,131,True,max_area*0.85,GDWres24,1920,True,normal_capacity,GDWres24,1920,False,,GDWres24,1920,False,,GDWres24,1920,False,,GDWres24,1920,True,SEAWEA_NORMALIZE_TYPE,GDWres24,1920,True,SEAWEA_NORMALIZE_TYPE,MSEARes24,131,False,,GloHydroRes24,GHR06182,False,,GDWres24,1920,True,SEAWEA_NORMALIZE_TYPE,GloHydroRes24,GHR06182,False,,GDWres24,1920,False,,MKD24,483,False,,GDWres24,1920,GDWres24,1920,MSEARes24,131,
27,1923,Houay Ho Dam,Houayho,Houay Ho,Storage,Laos,1999,Operational,76.0,-99.0,27.89911257,17.84306982,23.7142456845,649.0,508.0,596.0,21.0,883.0,867.0,861.0,775.5,22.0,157.0,Hydropower,SEAWEA_UNKNOWN,106.765135,15.059528,37.0,GDWres24,1923,False,,Laos25,73,False,,GDWres24,1923,False,,GloHydroRes24,GHR04057,False,,GloHydroRes24,GHR04057,False,,GDWres24,1923,,,GDWres24,1923,False,,Laos25,73,,,GDWres24,1923,False,,GDWbar24,1923,False,,MSEARes24,37,False,,MSEARes24,37,False,,MSEARes24,37,True,max_area*0.85,GDWres24,1923,False,,GDWres24,1923,False,,GDWres24,1923,False,,GDWres24,1923,False,,Laos25,73,False,,Laos25,73,False,,Laos25,73,False,,GloHydroRes24,GHR04057,False,,Laos25,73,False,,GloHydroRes24,GHR04057,False,,GDAT23,13508,False,,GDWres24,1923,True,SEAWEA_NORMALIZE_TYPE,GDWres24,1923,GDWres24,1923,MSEARes24,37,
28,1926,Lamtakhong,Lamtakhong,Lam Ta Khong,Pumped Storage,Thailand,1969,Operational,40.0,251.0,39.438433,1.4,37.0,445.0,64.21231031,310.0,11.6,-999.9,-999.9,265.1940161,-999.9,-999.9,1000.0,Irrigation,SEAWEA_UNKNOWN,101.560159,14.863445,78.0,GDWres24,1926,False,,MSEARes24,78,False,,GDWres24,1926,False,,GloHydroRes24,GHR06181,False,,GloHydroRes24,GHR06181,False,,GDWres24,1926,,,GDWres24,1926,False,,MSEARes24,78,,,GDWres24,1926,False,,GDWres24,1926,False,,MSEARes24,78,False,,GDWres24,1926,False,,GDWres24,1926,False,,Thaidam0125,40,False,,MSEARes24,78,False,,GDWres24,1926,False,,GDWres24,1926,False,,GDWres24,1926,True,SEAWEA_NORMALIZE_TYPE,GDWres24,1926,True,SEAWEA_NORMALIZE_TYPE,MSEARes24,78,False,,GDWres24,1926,True,SEAWEA_NORMALIZE_TYPE,GDWres24,1926,True,SEAWEA_NORMALIZE_TYPE,GloHydroRes24,GHR06181,False,,GDWres24,1926,False,,GDWres24,1926,True,SEAWEA_NORMALIZE_TYPE,GDWres24,1926,GDWres24,1926,MSEARes24,78,
